,split,NL,MR,ALIGNMENT
1453,train,show me the airlines that fly from toronto to san francisco,( _lambda $0 e ( _exists $1 ( _and ( _flight $1 ) ( _from $1 toronto:_ci ) ( _to $1 san_francisco:_ci ) ( _= ( _airline:_e $1 ) $0 ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$1'], ['the', 'NULL'], ['NULL', '$1'], ['airlines', '_airline:_e'], ['that', 'NULL'], ['fly', '_flight'], ['from', '_from'], ['NULL', '_='], ['toronto', 'toronto:_ci'], ['NULL', '$1'], ['NULL', '$0'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
1454,train,please show me flights from dallas fort worth to atlanta on monday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 dallas:_ci ) ( _to $0 atlanta:_ci ) ( _day $0 monday:_da ) ) ),"[['please', '_lambda'], ['NULL', '$0'], ['show', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['dallas', 'dallas:_ci'], ['fort', 'NULL'], ['NULL', '$0'], ['worth', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['on', '_day'], ['monday', 'monday:_da']]"
1455,train,i would like to see all flights from denver to philadelphia,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 philadelphia:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['like', 'NULL'], ['to', 'NULL'], ['see', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['to', '_to'], ['philadelphia', 'philadelphia:_ci']]"
1456,train,from phoenix to las vegas on saturday,( _lambda $0 e ( _and ( _from $0 phoenix:_ci ) ( _to $0 las_vegas:_ci ) ( _day $0 saturday:_da ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['from', '_from'], ['NULL', '$0'], ['phoenix', 'phoenix:_ci'], ['to', '_to'], ['NULL', '$0'], ['las', 'las_vegas:_ci'], ['vegas', 'NULL'], ['NULL', '$0'], ['on', '_day'], ['saturday', 'saturday:_da']]"
1457,train,does delta aircraft fly dc10,( _lambda $0 e ( _and ( _flight $0 ) ( _aircraft_code $0 dc10:_ac ) ( _airline $0 dl:_al ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['does', '_airline'], ['NULL', '$0'], ['delta', 'dl:_al'], ['aircraft', '_aircraft_code'], ['fly', '_flight'], ['dc10', 'dc10:_ac'], ['NULL', '$0']]"
1458,train,from pittsburgh to baltimore,( _lambda $0 e ( _and ( _from $0 pittsburgh:_ci ) ( _to $0 baltimore:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['to', '_to'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci']]"
1459,train,i would like to book a flight on us air first class from cleveland to miami on february twenty fourth,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 us:_al ) ( _class_type $0 first:_cl ) ( _from $0 cleveland:_ci ) ( _to $0 miami:_ci ) ( _day_number $0 24:_dn ) ( _month $0 february:_mn ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['to', 'NULL'], ['NULL', '$0'], ['book', 'february:_mn'], ['a', 'NULL'], ['flight', '_flight'], ['on', '_airline'], ['us', 'us:_al'], ['NULL', '$0'], ['air', 'NULL'], ['first', 'first:_cl'], ['NULL', '$0'], ['class', '_class_type'], ['from', '_from'], ['NULL', '$0'], ['cleveland', 'cleveland:_ci'], ['NULL', '_month'], ['NULL', '$0'], ['to', '_to'], ['miami', 'miami:_ci'], ['on', '_day_number'], ['february', 'NULL'], ['twenty', '24:_dn'], ['fourth', 'NULL']]"
1460,train,please give me flights from atlanta to boston on wednesday afternoon and thursday morning,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 atlanta:_ci ) ( _to $0 boston:_ci ) ( _or ( _and ( _during_day $0 afternoon:_pd ) ( _day $0 wednesday:_da ) ) ( _and ( _during_day $0 morning:_pd ) ( _day $0 thursday:_da ) ) ) ) ),"[['please', '_lambda'], ['NULL', '$0'], ['give', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['to', '_to'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['on', '_day'], ['NULL', '_and'], ['NULL', '_during_day'], ['NULL', '$0'], ['wednesday', 'wednesday:_da'], ['afternoon', 'afternoon:_pd'], ['NULL', '$0'], ['and', '_or'], ['NULL', '_and'], ['NULL', '_during_day'], ['NULL', '$0'], ['thursday', 'thursday:_da'], ['morning', 'morning:_pd'], ['NULL', '$0']]"
1461,train,philadelphia to boston monday,( _lambda $0 e ( _and ( _from $0 philadelphia:_ci ) ( _to $0 boston:_ci ) ( _day $0 monday:_da ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['NULL', '_from'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci'], ['to', '_to'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['NULL', '_day'], ['NULL', '$0'], ['monday', 'monday:_da']]"
1462,train,what are the flights available after 6pm between san francisco and boston,( _lambda $0 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 1800:_ti ) ( _from $0 san_francisco:_ci ) ( _to $0 boston:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['are', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['available', 'NULL'], ['after', '_>'], ['NULL', '$0'], ['6pm', '1800:_ti'], ['between', '_from'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['and', '_to'], ['boston', 'boston:_ci']]"
1463,train,flights from phoenix to las vegas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 phoenix:_ci ) ( _to $0 las_vegas:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['phoenix', 'phoenix:_ci'], ['to', '_to'], ['NULL', '$0'], ['las', 'las_vegas:_ci'], ['vegas', 'NULL']]"
1464,train,ground transportation in denver,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 denver:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['ground', '_ground_transport'], ['NULL', '$0'], ['transportation', 'NULL'], ['NULL', '$0'], ['in', '_to_city'], ['denver', 'denver:_ci']]"
1465,train,give me the latest flight tomorrow on american airlines from milwaukee to tacoma,( _argmax $0 ( _and ( _flight $0 ) ( _airline $0 aa:_al ) ( _from $0 milwaukee:_ci ) ( _to $0 tacoma:_ci ) ( _tomorrow $0 ) ) ( _departure_time $0 ) ),"[['give', '_argmax'], ['NULL', '$0'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['latest', 'NULL'], ['flight', '_flight'], ['tomorrow', '_tomorrow'], ['on', '_airline'], ['american', 'aa:_al'], ['airlines', 'NULL'], ['NULL', '$0'], ['from', '_from'], ['milwaukee', 'milwaukee:_ci'], ['NULL', '$0'], ['NULL', '_departure_time'], ['NULL', '$0'], ['to', '_to'], ['tacoma', 'tacoma:_ci']]"
1466,train,show me the cheapest flight from pittsburgh to atlanta on wednesday which leaves before noon and serves breakfast,( _argmin $0 ( _and ( _flight $0 ) ( _meal $0 breakfast:_me ) ( _< ( _departure_time $0 ) 1200:_ti ) ( _from $0 pittsburgh:_ci ) ( _to $0 atlanta:_ci ) ( _day $0 wednesday:_da ) ) ( _fare $0 ) ),"[['show', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['on', '_day'], ['wednesday', 'wednesday:_da'], ['which', '_departure_time'], ['leaves', 'NULL'], ['before', '_<'], ['NULL', '$0'], ['noon', '1200:_ti'], ['NULL', '_fare'], ['NULL', '$0'], ['and', 'NULL'], ['serves', '_meal'], ['breakfast', 'breakfast:_me']]"
1467,train,on april sixth i would like to book an early morning flight from tampa to charlotte,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 early:_pd ) ( _during_day $0 morning:_pd ) ( _from $0 tampa:_ci ) ( _to $0 charlotte:_ci ) ( _day_number $0 6:_dn ) ( _month $0 april:_mn ) ) ),"[['on', '_day_number'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['april', 'april:_mn'], ['NULL', '$0'], ['sixth', '6:_dn'], ['i', '_lambda'], ['would', '_month'], ['NULL', '_during_day'], ['NULL', '$0'], ['like', 'NULL'], ['to', 'NULL'], ['NULL', '$0'], ['book', 'NULL'], ['an', '_during_day'], ['NULL', '$0'], ['early', 'early:_pd'], ['morning', 'morning:_pd'], ['NULL', '$0'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['tampa', 'tampa:_ci'], ['to', '_to'], ['charlotte', 'charlotte:_ci']]"
1468,train,one way,( _lambda $0 e ( _oneway $0 ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['one', '_oneway'], ['NULL', '$0'], ['way', 'NULL']]"
1469,train,what is ff,ff:_al,"[['what', 'ff:_al'], ['is', 'NULL'], ['ff', 'NULL']]"
1470,train,show me all flight from san francisco to oakland,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 san_francisco:_ci ) ( _to $0 oakland:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'NULL'], ['all', 'e'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['oakland', 'oakland:_ci']]"
1471,train,looking for a flight from dc to minnesota,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 washington:_ci ) ( _to $0 minnesota:_st ) ) ),"[['looking', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['for', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['dc', 'washington:_ci'], ['NULL', '$0'], ['to', '_to'], ['minnesota', 'minnesota:_st']]"
1472,train,what are the flights available in the morning between boston and denver,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 boston:_ci ) ( _to $0 denver:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['are', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['available', '_during_day'], ['in', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['morning', 'morning:_pd'], ['NULL', '$0'], ['between', '_from'], ['boston', 'boston:_ci'], ['and', '_to'], ['denver', 'denver:_ci']]"
1473,train,show me round trip fares from las vegas to houston nonstop,( _lambda $0 e ( _exists $1 ( _and ( _nonstop $1 ) ( _round_trip $1 ) ( _from $1 las_vegas:_ci ) ( _to $1 houston:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$1'], ['round', '_round_trip'], ['NULL', '$1'], ['trip', 'NULL'], ['NULL', '$1'], ['fares', '_fare'], ['from', '_from'], ['NULL', '$1'], ['las', 'las_vegas:_ci'], ['NULL', '_='], ['vegas', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['to', '_to'], ['houston', 'houston:_ci'], ['nonstop', '_nonstop']]"
1474,train,how many flights does twa have with business class,( _count $0 ( _and ( _flight $0 ) ( _airline $0 tw:_al ) ( _class_type $0 business:_cl ) ) ),"[['how', '_count'], ['NULL', '$0'], ['NULL', '_and'], ['many', 'NULL'], ['NULL', '$0'], ['flights', '_flight'], ['NULL', '$0'], ['does', '_airline'], ['twa', 'tw:_al'], ['NULL', '$0'], ['have', 'NULL'], ['with', 'business:_cl'], ['business', 'NULL'], ['class', '_class_type']]"
1475,train,all northwest flights with stopovers in denver,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 nw:_al ) ( _stop $0 denver:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$0'], ['NULL', '_airline'], ['NULL', '$0'], ['northwest', 'nw:_al'], ['flights', '_flight'], ['NULL', '$0'], ['with', '_stop'], ['stopovers', 'NULL'], ['in', 'NULL'], ['denver', 'denver:_ci']]"
1476,train,show me fares from baltimore to philadelphia,( _lambda $0 e ( _exists $1 ( _and ( _from $1 baltimore:_ci ) ( _to $1 philadelphia:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$1'], ['fares', '_fare'], ['from', '_from'], ['NULL', '$1'], ['baltimore', 'baltimore:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$1'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci']]"
1477,train,i would like your rates between atlanta and boston on september third,( _lambda $0 e ( _exists $1 ( _and ( _from $1 atlanta:_ci ) ( _to $1 boston:_ci ) ( _day_number $1 3:_dn ) ( _month $1 september:_mn ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$1'], ['your', 'september:_mn'], ['rates', '3:_dn'], ['between', '_from'], ['atlanta', 'atlanta:_ci'], ['and', '_to'], ['NULL', '$1'], ['boston', 'boston:_ci'], ['NULL', '_month'], ['NULL', '$1'], ['on', '_day_number'], ['NULL', '_='], ['NULL', '_fare'], ['NULL', '$1'], ['NULL', '$0'], ['september', 'NULL'], ['third', 'NULL']]"
1478,train,are there any flights from dallas fort worth to boston leaving before 10am,( _lambda $0 e ( _and ( _flight $0 ) ( _< ( _departure_time $0 ) 1000:_ti ) ( _from $0 dallas:_ci ) ( _to $0 boston:_ci ) ) ),"[['are', 'NULL'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['there', 'NULL'], ['any', '_lambda'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['dallas', 'dallas:_ci'], ['fort', 'NULL'], ['NULL', '$0'], ['worth', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['leaving', '_departure_time'], ['before', '_<'], ['10am', '1000:_ti']]"
1479,train,what is the cheapest one way fare from san francisco to boston on wednesday august twenty first,( _min $0 ( _exists $1 ( _and ( _oneway $1 ) ( _from $1 san_francisco:_ci ) ( _to $1 boston:_ci ) ( _day $1 wednesday:_da ) ( _day_number $1 21:_dn ) ( _month $1 august:_mn ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['what', '_exists'], ['NULL', '$0'], ['is', 'NULL'], ['NULL', '$1'], ['NULL', '_and'], ['the', 'NULL'], ['cheapest', '_min'], ['one', '_oneway'], ['NULL', '$1'], ['way', 'NULL'], ['fare', '_fare'], ['from', '_from'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$1'], ['to', '_to'], ['NULL', '_day_number'], ['NULL', '$1'], ['boston', 'boston:_ci'], ['NULL', '_month'], ['NULL', '$1'], ['on', '_day'], ['NULL', '_='], ['wednesday', 'wednesday:_da'], ['NULL', '$1'], ['NULL', '$0'], ['august', 'august:_mn'], ['twenty', '21:_dn'], ['first', 'NULL']]"
1480,train,show me the flights from love field,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 dal:_ap ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['love', 'dal:_ap'], ['field', 'NULL']]"
1481,train,may i have a listing of flights from minneapolis to long beach california on tuesday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 minneapolis:_ci ) ( _to $0 long_beach:_ci ) ( _day $0 tuesday:_da ) ) ),"[['may', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['i', '_and'], ['have', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['NULL', '$0'], ['listing', 'long_beach:_ci'], ['of', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['minneapolis', 'minneapolis:_ci'], ['NULL', '$0'], ['to', '_to'], ['long', 'NULL'], ['beach', 'NULL'], ['california', 'NULL'], ['on', '_day'], ['tuesday', 'tuesday:_da']]"
1482,train,please show me early morning flights from atlanta to philadelphia on wednesday,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 early:_pd ) ( _during_day $0 morning:_pd ) ( _from $0 atlanta:_ci ) ( _to $0 philadelphia:_ci ) ( _day $0 wednesday:_da ) ) ),"[['please', '_lambda'], ['NULL', '$0'], ['show', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['NULL', '_during_day'], ['NULL', '$0'], ['early', 'early:_pd'], ['NULL', '_during_day'], ['NULL', '$0'], ['morning', 'morning:_pd'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['to', '_to'], ['philadelphia', 'philadelphia:_ci'], ['NULL', '$0'], ['on', '_day'], ['wednesday', 'wednesday:_da']]"
1483,train,is there a flight from boston to atlanta which leaves boston in the afternoon and arrives close to 5pm,( _lambda $0 e ( _and ( _flight $0 ) ( _approx_arrival_time $0 1700:_ti ) ( _during_day $0 afternoon:_pd ) ( _from $0 boston:_ci ) ( _to $0 atlanta:_ci ) ) ),"[['is', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['there', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['which', 'NULL'], ['leaves', '_during_day'], ['NULL', '$0'], ['boston', 'NULL'], ['in', 'NULL'], ['the', 'NULL'], ['afternoon', 'afternoon:_pd'], ['and', 'NULL'], ['arrives', '_approx_arrival_time'], ['close', 'NULL'], ['to', 'NULL'], ['5pm', '1700:_ti']]"
1484,train,okay i've got somebody else who wants to take a round trip ticket from charlotte to montreal,( _lambda $0 e ( _and ( _round_trip $0 ) ( _from $0 charlotte:_ci ) ( _to $0 montreal:_ci ) ) ),"[['okay', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], [""i've"", 'montreal:_ci'], ['NULL', '$0'], ['got', 'NULL'], ['NULL', '$0'], ['somebody', 'NULL'], ['else', 'NULL'], ['NULL', '$0'], ['who', 'NULL'], ['wants', 'NULL'], ['to', 'NULL'], ['take', 'NULL'], ['a', 'NULL'], ['round', '_round_trip'], ['trip', 'NULL'], ['ticket', 'NULL'], ['from', '_from'], ['charlotte', 'charlotte:_ci'], ['to', '_to'], ['montreal', 'NULL']]"
1485,train,what is dl,dl:_al,"[['what', 'dl:_al'], ['is', 'NULL'], ['dl', 'NULL']]"
1486,train,what ground transportation is there in denver,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 denver:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['ground', '_ground_transport'], ['NULL', '$0'], ['transportation', 'NULL'], ['NULL', '$0'], ['is', 'NULL'], ['there', 'NULL'], ['in', '_to_city'], ['denver', 'denver:_ci']]"
1487,train,flights from cincinnati to dallas departing after 718am,( _lambda $0 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 718:_ti ) ( _from $0 cincinnati:_ci ) ( _to $0 dallas:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['cincinnati', 'cincinnati:_ci'], ['NULL', '$0'], ['to', '_to'], ['dallas', 'dallas:_ci'], ['departing', '_departure_time'], ['after', '_>'], ['718am', '718:_ti'], ['NULL', '$0']]"
1488,train,show me flights from denver to washington dc on wednesdays,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 washington:_ci ) ( _day $0 wednesday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['washington', 'washington:_ci'], ['dc', 'NULL'], ['NULL', '$0'], ['on', '_day'], ['wednesdays', 'wednesday:_da']]"
1489,train,what flights are available friday afternoon from pittsburgh to san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 afternoon:_pd ) ( _from $0 pittsburgh:_ci ) ( _to $0 san_francisco:_ci ) ( _day $0 friday:_da ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['NULL', '_during_day'], ['NULL', '$0'], ['are', 'NULL'], ['available', '_day'], ['NULL', '$0'], ['friday', 'friday:_da'], ['afternoon', 'afternoon:_pd'], ['NULL', '$0'], ['from', '_from'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '$0'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
1490,train,what is the cheapest flight from pittsburgh to atlanta one way,( _argmin $0 ( _and ( _flight $0 ) ( _oneway $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 atlanta:_ci ) ) ( _fare $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['from', '_from'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['one', '_oneway'], ['way', 'NULL']]"
1491,train,please give me round trip fares from baltimore to philadelphia,( _lambda $0 e ( _exists $1 ( _and ( _round_trip $1 ) ( _from $1 baltimore:_ci ) ( _to $1 philadelphia:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['please', '_lambda'], ['NULL', '$0'], ['give', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['me', 'NULL'], ['round', '_round_trip'], ['trip', 'NULL'], ['NULL', '$1'], ['fares', '_fare'], ['from', '_from'], ['NULL', '$1'], ['baltimore', 'baltimore:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$1'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci']]"
1492,train,i need a flight from atlanta to baltimore and this flight should arrive at 7pm please,( _lambda $0 e ( _and ( _flight $0 ) ( _arrival_time $0 1900:_ti ) ( _from $0 atlanta:_ci ) ( _to $0 baltimore:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['need', 'e'], ['NULL', '_and'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['to', '_to'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['and', 'NULL'], ['this', '1900:_ti'], ['flight', 'NULL'], ['should', 'NULL'], ['arrive', '_arrival_time'], ['at', 'NULL'], ['7pm', 'NULL'], ['please', 'NULL']]"
1493,train,what flights go from newark to boston after 5pm,( _lambda $0 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 1700:_ti ) ( _from $0 newark:_ci ) ( _to $0 boston:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['go', 'NULL'], ['NULL', '_departure_time'], ['NULL', '$0'], ['from', '_from'], ['newark', 'newark:_ci'], ['NULL', '$0'], ['to', '_to'], ['boston', 'boston:_ci'], ['after', '_>'], ['5pm', '1700:_ti']]"
