,split,NL,MR,ALIGNMENT
1429,train,show me all daily flights from milwaukee to orlando,"answer(_flight(_daily(intersection(_from_2(city_name(milwaukee)),_to_2(city_name(orlando))))))","[['show', 'answer'], ['me', 'NULL'], ['all', 'NULL'], ['daily', '_daily'], ['flights', '_flight'], ['from', '_from_2'], ['milwaukee', 'city_name(milwaukee)'], ['to', '_to_2'], ['orlando', 'city_name(orlando)']]"
1430,train,i'd like to find the cheapest flight from boston to san francisco,"answer(argmin_fare(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","[[""i'd"", 'answer'], ['like', 'NULL'], ['to', 'NULL'], ['find', 'argmin_fare'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
1431,train,i'd like to leave from boston on tuesday and i'd like to leave sometime in the morning,"answer(intersection(_during_day_2(day_period(morning)),_from_2(city_name(boston)),_day_2(day(tuesday))))","[[""i'd"", 'answer'], ['like', 'NULL'], ['to', 'NULL'], ['leave', '_during_day_2'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['on', '_day_2'], ['tuesday', 'tuesday'], ['and', 'intersection'], [""i'd"", 'NULL'], ['like', 'NULL'], ['to', 'NULL'], ['leave', 'NULL'], ['sometime', 'NULL'], ['in', 'day_period'], ['the', 'NULL'], ['morning', 'morning']]"
1432,train,what's the cheapest flight from san francisco to boston,"answer(argmin_fare(_flight(intersection(_from_2(city_name(san_francisco)),_to_2(city_name(boston))))))","[['NULL', 'answer'], [""what's"", 'argmin_fare'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['to', '_to_2'], ['boston', 'city_name(boston)']]"
1433,train,flights from nashville to orlando daily,"answer(_flight(_daily(intersection(_from_2(city_name(nashville)),_to_2(city_name(orlando))))))","[['NULL', 'answer'], ['flights', '_flight'], ['from', '_from_2'], ['NULL', 'intersection'], ['nashville', 'city_name(nashville)'], ['to', '_to_2'], ['orlando', 'city_name(orlando)'], ['daily', '_daily']]"
1434,train,show me the cheapest flights from san francisco to boston,"answer(argmin_fare(_flight(intersection(_from_2(city_name(san_francisco)),_to_2(city_name(boston))))))","[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', 'argmin_fare'], ['flights', '_flight'], ['from', '_from_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['to', '_to_2'], ['boston', 'city_name(boston)']]"
1435,train,all flights to baltimore after 6pm,"answer(_flight(intersection(_>_departure_time_2(time(1800)),_to_2(city_name(baltimore)))))","[['NULL', 'answer'], ['all', 'NULL'], ['flights', '_flight'], ['to', '_to_2'], ['NULL', 'time'], ['baltimore', 'city_name(baltimore)'], ['after', '_>_departure_time_2'], ['6pm', '1800']]"
1436,train,all right what do you have from oakland to philadelphia on wednesday,"answer(intersection(_from_2(city_name(oakland)),_to_2(city_name(philadelphia)),_day_2(day(wednesday))))","[['all', 'NULL'], ['right', 'intersection'], ['what', 'answer'], ['do', 'NULL'], ['you', 'NULL'], ['have', 'NULL'], ['from', '_from_2'], ['NULL', 'day'], ['oakland', 'city_name(oakland)'], ['to', '_to_2'], ['philadelphia', 'city_name(philadelphia)'], ['on', '_day_2'], ['wednesday', 'wednesday']]"
1437,train,give me the cheapest flight from charlotte to long beach,"answer(argmin_fare(_flight(intersection(_from_2(city_name(charlotte)),_to_2(city_name(long_beach))))))","[['give', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', 'argmin_fare'], ['flight', '_flight'], ['from', '_from_2'], ['charlotte', 'city_name(charlotte)'], ['to', '_to_2'], ['long', 'city_name(long_beach)'], ['beach', 'NULL']]"
1438,train,show me the cheapest round trips from dallas to baltimore,"answer(argmin_fare(_round_trip(intersection(_from_2(city_name(dallas)),_to_2(city_name(baltimore))))))","[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', 'argmin_fare'], ['round', '_round_trip'], ['trips', 'NULL'], ['from', '_from_2'], ['dallas', 'city_name(dallas)'], ['to', '_to_2'], ['baltimore', 'city_name(baltimore)']]"
1439,train,all flights to baltimore after 6pm,"answer(_flight(intersection(_>_departure_time_2(time(1800)),_to_2(city_name(baltimore)))))","[['NULL', 'answer'], ['all', 'NULL'], ['flights', '_flight'], ['to', '_to_2'], ['NULL', 'time'], ['baltimore', 'city_name(baltimore)'], ['after', '_>_departure_time_2'], ['6pm', '1800']]"
1440,train,what is the least expensive flight available from dallas fort worth to san francisco,"answer(argmin_fare(_flight(intersection(_from_2(city_name(dallas)),_to_2(city_name(san_francisco))))))","[['what', 'answer'], ['is', 'argmin_fare'], ['the', 'NULL'], ['least', 'NULL'], ['expensive', 'NULL'], ['flight', '_flight'], ['available', 'NULL'], ['from', '_from_2'], ['dallas', 'city_name(dallas)'], ['fort', 'NULL'], ['worth', 'NULL'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
1441,train,show me all the flights to baltimore after 6 o'clock pm,"answer(_flight(intersection(_>_departure_time_2(time(1800)),_to_2(city_name(baltimore)))))","[['show', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['all', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['to', '_to_2'], ['baltimore', 'city_name(baltimore)'], ['after', '_>_departure_time_2'], ['6', '1800'], [""o'clock"", 'time'], ['pm', 'NULL']]"
1442,train,could you please tell me the cheapest flight from boston to san francisco,"answer(argmin_fare(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","[['could', 'answer'], ['you', 'NULL'], ['please', 'NULL'], ['NULL', 'intersection'], ['tell', 'argmin_fare'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
1443,train,can you tell me the cheapest flight between boston and san francisco,"answer(argmin_fare(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","[['can', 'answer'], ['you', 'NULL'], ['tell', 'argmin_fare'], ['NULL', 'intersection'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['between', '_from_2'], ['boston', 'city_name(boston)'], ['and', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
1444,train,what is the cheapest flight from boston to san francisco,"answer(argmin_fare(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","[['what', 'answer'], ['is', 'argmin_fare'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
1445,train,show me all daily flights between milwaukee and orlando,"answer(_flight(_daily(intersection(_from_2(city_name(milwaukee)),_to_2(city_name(orlando))))))","[['show', 'answer'], ['me', 'NULL'], ['all', 'NULL'], ['daily', '_daily'], ['flights', '_flight'], ['between', '_from_2'], ['milwaukee', 'city_name(milwaukee)'], ['and', '_to_2'], ['orlando', 'city_name(orlando)']]"
1446,train,denver to san francisco wednesday,"answer(intersection(_from_2(city_name(denver)),_to_2(city_name(san_francisco)),_day_2(day(wednesday))))","[['NULL', 'answer'], ['NULL', 'intersection'], ['NULL', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['NULL', '_day_2'], ['NULL', 'day'], ['francisco', 'NULL'], ['wednesday', 'wednesday']]"
1447,train,show me all the flights to baltimore after 6 o'clock pm,"answer(_flight(intersection(_>_departure_time_2(time(1800)),_to_2(city_name(baltimore)))))","[['show', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['all', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['to', '_to_2'], ['baltimore', 'city_name(baltimore)'], ['after', '_>_departure_time_2'], ['6', '1800'], [""o'clock"", 'time'], ['pm', 'NULL']]"
1448,train,i would like the cheapest flight from boston to san francisco,"answer(argmin_fare(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(san_francisco))))))","[['i', 'answer'], ['would', 'NULL'], ['like', 'argmin_fare'], ['NULL', 'intersection'], ['the', 'NULL'], ['cheapest', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
1449,train,what is the cheapest fare i can get from dallas to denver,"answer(_min(_fare(intersection(_from_2(city_name(dallas)),_to_2(city_name(denver))))))","[['what', 'answer'], ['is', '_min'], ['the', 'NULL'], ['cheapest', 'NULL'], ['fare', '_fare'], ['i', 'intersection'], ['can', 'NULL'], ['get', 'NULL'], ['from', '_from_2'], ['dallas', 'city_name(dallas)'], ['to', '_to_2'], ['denver', 'city_name(denver)']]"
1450,train,pittsburgh to atlanta please with a stopover in fort worth,"answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_stop_2(city_name(fort_worth))))","[['NULL', 'answer'], ['NULL', 'intersection'], ['NULL', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)'], ['please', 'NULL'], ['with', '_stop_2'], ['a', 'NULL'], ['stopover', 'NULL'], ['in', 'NULL'], ['fort', 'city_name(fort_worth)'], ['worth', 'NULL']]"
1451,train,all flights and fares from dallas,answer(_flight_fare(_from_2(city_name(dallas)))),"[['NULL', 'answer'], ['all', 'NULL'], ['flights', '_flight_fare'], ['and', 'NULL'], ['fares', 'NULL'], ['from', '_from_2'], ['dallas', 'city_name(dallas)']]"
1452,train,show me all daily flights between milwaukee and orlando,"answer(_flight(_daily(intersection(_from_2(city_name(milwaukee)),_to_2(city_name(orlando))))))","[['show', 'answer'], ['me', 'NULL'], ['all', 'NULL'], ['daily', '_daily'], ['flights', '_flight'], ['between', '_from_2'], ['milwaukee', 'city_name(milwaukee)'], ['and', '_to_2'], ['orlando', 'city_name(orlando)']]"
1453,train,show me all the flights that arrive in baltimore in the evening,"answer(_flight(intersection(_during_day_arrival_2(day_period(evening)),_to_2(city_name(baltimore)))))","[['show', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['all', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['that', '_during_day_arrival_2'], ['arrive', 'NULL'], ['in', '_to_2'], ['baltimore', 'city_name(baltimore)'], ['in', 'day_period'], ['the', 'NULL'], ['evening', 'evening']]"
1454,train,show me all the available flights from baltimore to dallas with economy fares,"answer(_flight(_economy(intersection(_from_2(city_name(baltimore)),_to_2(city_name(dallas))))))","[['show', 'answer'], ['me', 'NULL'], ['all', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['available', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['dallas', 'city_name(dallas)'], ['with', '_economy'], ['economy', 'NULL'], ['fares', 'NULL']]"
1455,train,could you please tell me the cheapest fare from atlanta to boston,"answer(_min(_fare(intersection(_from_2(city_name(atlanta)),_to_2(city_name(boston))))))","[['could', 'answer'], ['you', 'NULL'], ['please', 'NULL'], ['NULL', 'intersection'], ['tell', 'NULL'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', '_min'], ['fare', '_fare'], ['from', '_from_2'], ['atlanta', 'city_name(atlanta)'], ['to', '_to_2'], ['boston', 'city_name(boston)']]"
1456,train,what do you have going from atlanta to philadelphia serving breakfast,"answer(intersection(_meal_2(meal_description(breakfast)),_from_2(city_name(atlanta)),_to_2(city_name(philadelphia))))","[['what', 'answer'], ['NULL', 'intersection'], ['do', '_meal_2'], ['you', 'NULL'], ['have', 'NULL'], ['going', 'NULL'], ['from', '_from_2'], ['atlanta', 'city_name(atlanta)'], ['to', '_to_2'], ['philadelphia', 'city_name(philadelphia)'], ['serving', 'meal_description'], ['breakfast', 'breakfast']]"
1457,train,what flights are there tomorrow from tacoma to san jose,"answer(_flight(_tomorrow(intersection(_from_2(city_name(tacoma)),_to_2(city_name(san_jose))))))","[['what', 'answer'], ['flights', '_flight'], ['are', 'NULL'], ['NULL', 'intersection'], ['there', 'NULL'], ['tomorrow', '_tomorrow'], ['from', '_from_2'], ['tacoma', 'city_name(tacoma)'], ['to', '_to_2'], ['san', 'city_name(san_jose)'], ['jose', 'NULL']]"
1458,train,show me the economy flights from baltimore to dallas,"answer(_flight(_economy(intersection(_from_2(city_name(baltimore)),_to_2(city_name(dallas))))))","[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['economy', '_economy'], ['flights', '_flight'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['dallas', 'city_name(dallas)']]"
1459,train,i'd like to see all the one way flights from denver to pittsburgh,"answer(_flight(_oneway(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh))))))","[[""i'd"", 'answer'], ['like', 'NULL'], ['to', 'NULL'], ['NULL', 'intersection'], ['see', 'NULL'], ['all', 'NULL'], ['the', 'NULL'], ['one', '_oneway'], ['way', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)']]"
1460,train,can you show me flights that are economy class from baltimore to dallas,"answer(_flight(_economy(intersection(_from_2(city_name(baltimore)),_to_2(city_name(dallas))))))","[['can', 'answer'], ['you', 'NULL'], ['show', 'NULL'], ['NULL', 'intersection'], ['me', 'NULL'], ['flights', '_flight'], ['that', 'NULL'], ['are', 'NULL'], ['economy', '_economy'], ['class', 'NULL'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['dallas', 'city_name(dallas)']]"
1461,train,on continental airlines any class service from san francisco to pittsburgh,"answer(intersection(_airline_2(airline_code(co)),_from_2(city_name(san_francisco)),_to_2(city_name(pittsburgh))))","[['NULL', 'answer'], ['NULL', 'intersection'], ['on', '_airline_2'], ['continental', 'airline_code(co)'], ['airlines', 'NULL'], ['any', 'NULL'], ['class', 'NULL'], ['service', 'NULL'], ['from', '_from_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)']]"
1462,train,show me all flights from milwaukee to orlando one way,"answer(_flight(_oneway(intersection(_from_2(city_name(milwaukee)),_to_2(city_name(orlando))))))","[['show', 'answer'], ['me', 'NULL'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['milwaukee', 'city_name(milwaukee)'], ['to', '_to_2'], ['orlando', 'city_name(orlando)'], ['one', '_oneway'], ['way', 'NULL']]"
1463,train,find travel arrangements for a one way flight from boston to pittsburgh,"answer(_flight(_oneway(intersection(_from_2(city_name(boston)),_to_2(city_name(pittsburgh))))))","[['find', 'answer'], ['travel', 'intersection'], ['arrangements', 'NULL'], ['for', 'NULL'], ['a', 'NULL'], ['one', '_oneway'], ['way', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)']]"
1464,train,now i need a one way flight from pittsburgh to denver,"answer(_flight(_oneway(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(denver))))))","[['now', 'answer'], ['i', 'NULL'], ['need', 'NULL'], ['NULL', 'intersection'], ['a', 'NULL'], ['one', '_oneway'], ['way', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['denver', 'city_name(denver)']]"
1465,train,show me what flights are available from baltimore to dallas with economy fares,"answer(_flight(_economy(intersection(_from_2(city_name(baltimore)),_to_2(city_name(dallas))))))","[['show', 'answer'], ['me', 'NULL'], ['what', 'NULL'], ['NULL', 'intersection'], ['flights', '_flight'], ['are', 'NULL'], ['available', 'NULL'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['dallas', 'city_name(dallas)'], ['with', '_economy'], ['economy', 'NULL'], ['fares', 'NULL']]"
1466,train,can you show me the flights from dallas to baltimore with economy fares,"answer(_flight(_economy(intersection(_from_2(city_name(dallas)),_to_2(city_name(baltimore))))))","[['can', 'answer'], ['you', 'NULL'], ['show', 'NULL'], ['NULL', 'intersection'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['dallas', 'city_name(dallas)'], ['to', '_to_2'], ['baltimore', 'city_name(baltimore)'], ['with', '_economy'], ['economy', 'NULL'], ['fares', 'NULL']]"
1467,train,what airline is dl 98,"answer(_airline_name(_flight(intersection(_airline_2(airline_code(dl)),_flight_number_2(flight_number(98))))))","[['what', 'answer'], ['airline', '_airline_name(_flight)'], ['NULL', 'intersection'], ['NULL', '_airline_2'], ['is', 'NULL'], ['NULL', '_flight_number_2'], ['NULL', 'flight_number'], ['dl', 'airline_code(dl)'], ['98', '98']]"
1468,train,i'd like to make a trip between atlanta and boston i wish to know the cheapest fare,"answer(_min(_fare(intersection(_from_2(city_name(atlanta)),_to_2(city_name(boston))))))","[[""i'd"", 'answer'], ['like', 'NULL'], ['to', 'NULL'], ['make', 'intersection'], ['a', 'NULL'], ['trip', 'NULL'], ['between', '_from_2'], ['atlanta', 'city_name(atlanta)'], ['and', '_to_2'], ['boston', 'city_name(boston)'], ['i', 'NULL'], ['wish', '_min'], ['to', 'NULL'], ['know', 'NULL'], ['the', 'NULL'], ['cheapest', 'NULL'], ['fare', '_fare']]"
1469,train,what is the lowest fare from denver to atlanta,"answer(_min(_fare(intersection(_from_2(city_name(denver)),_to_2(city_name(atlanta))))))","[['what', 'answer'], ['is', '_min'], ['the', 'NULL'], ['lowest', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)']]"
